ID;Status;Type;Lenght;Managed by;Municipality;Google Maps;Geographical coordinates;Geo Shape
1139;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8386252748631%2C4.351958708203193;50.8386252748631, 4.351958708203193;"{""coordinates"": [4.351958708203193, 50.8386252748631], ""type"": ""Point""}"
1143;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84008921226068%2C4.356532447273446;50.84008921226068, 4.356532447273446;"{""coordinates"": [4.356532447273446, 50.84008921226068], ""type"": ""Point""}"
1144;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83944120602385%2C4.35747052482245;50.83944120602385, 4.35747052482245;"{""coordinates"": [4.35747052482245, 50.83944120602385], ""type"": ""Point""}"
1148;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84157484331786%2C4.359481734227672;50.84157484331786, 4.359481734227672;"{""coordinates"": [4.359481734227672, 50.84157484331786], ""type"": ""Point""}"
1155;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8453531903537%2C4.361721917939202;50.8453531903537, 4.361721917939202;"{""coordinates"": [4.361721917939202, 50.8453531903537], ""type"": ""Point""}"
1167;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84926534863381%2C4.368063856477602;50.84926534863381, 4.368063856477602;"{""coordinates"": [4.368063856477602, 50.84926534863381], ""type"": ""Point""}"
1178;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85190248447671%2C4.361515000533028;50.85190248447671, 4.361515000533028;"{""coordinates"": [4.361515000533028, 50.85190248447671], ""type"": ""Point""}"
1191;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84812669979821%2C4.357855252819041;50.84812669979821, 4.357855252819041;"{""coordinates"": [4.357855252819041, 50.84812669979821], ""type"": ""Point""}"
1196;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.846626057344025%2C4.358968204166325;50.846626057344025, 4.358968204166325;"{""coordinates"": [4.358968204166325, 50.846626057344025], ""type"": ""Point""}"
1199;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8450795795214%2C4.3572715964799045;50.8450795795214, 4.3572715964799045;"{""coordinates"": [4.357271596479904, 50.8450795795214], ""type"": ""Point""}"
1200;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84355987895664%2C4.358189127026449;50.84355987895664, 4.358189127026449;"{""coordinates"": [4.358189127026449, 50.84355987895664], ""type"": ""Point""}"
1203;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.840850195358456%2C4.355406120872442;50.840850195358456, 4.355406120872442;"{""coordinates"": [4.355406120872442, 50.840850195358456], ""type"": ""Point""}"
1205;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84030812648271%2C4.353526614186924;50.84030812648271, 4.353526614186924;"{""coordinates"": [4.353526614186924, 50.84030812648271], ""type"": ""Point""}"
1207;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.839071048787844%2C4.353298303792649;50.839071048787844, 4.353298303792649;"{""coordinates"": [4.353298303792649, 50.839071048787844], ""type"": ""Point""}"
1208;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84039482500966%2C4.346666956584667;50.84039482500966, 4.346666956584667;"{""coordinates"": [4.346666956584667, 50.84039482500966], ""type"": ""Point""}"
1216;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84259511709466%2C4.352047112928112;50.84259511709466, 4.352047112928112;"{""coordinates"": [4.352047112928112, 50.84259511709466], ""type"": ""Point""}"
1222;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.843455297960546%2C4.346574614700704;50.843455297960546, 4.346574614700704;"{""coordinates"": [4.346574614700704, 50.843455297960546], ""type"": ""Point""}"
1223;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.843747243937685%2C4.348857439065271;50.843747243937685, 4.348857439065271;"{""coordinates"": [4.348857439065271, 50.843747243937685], ""type"": ""Point""}"
1228;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84570232635906%2C4.350940952017298;50.84570232635906, 4.350940952017298;"{""coordinates"": [4.350940952017298, 50.84570232635906], ""type"": ""Point""}"
1231;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84515991777929%2C4.351708713515979;50.84515991777929, 4.351708713515979;"{""coordinates"": [4.351708713515979, 50.84515991777929], ""type"": ""Point""}"
1238;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84395138326881%2C4.355177703771676;50.84395138326881, 4.355177703771676;"{""coordinates"": [4.355177703771676, 50.84395138326881], ""type"": ""Point""}"
1241;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84348983720218%2C4.354704928154799;50.84348983720218, 4.354704928154799;"{""coordinates"": [4.354704928154799, 50.84348983720218], ""type"": ""Point""}"
1242;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84349867975755%2C4.354528638702188;50.84349867975755, 4.354528638702188;"{""coordinates"": [4.354528638702188, 50.84349867975755], ""type"": ""Point""}"
1244;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84100240132088%2C4.340820428804342;50.84100240132088, 4.340820428804342;"{""coordinates"": [4.340820428804342, 50.84100240132088], ""type"": ""Point""}"
1249;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84472959320568%2C4.3444003513036265;50.84472959320568, 4.3444003513036265;"{""coordinates"": [4.344400351303626, 50.84472959320568], ""type"": ""Point""}"
1251;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.847447114327124%2C4.34057864955952;50.847447114327124, 4.34057864955952;"{""coordinates"": [4.34057864955952, 50.847447114327124], ""type"": ""Point""}"
1254;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.847890221590404%2C4.345462134279714;50.847890221590404, 4.345462134279714;"{""coordinates"": [4.345462134279714, 50.847890221590404], ""type"": ""Point""}"
1256;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85044823838931%2C4.344586707898797;50.85044823838931, 4.344586707898797;"{""coordinates"": [4.344586707898797, 50.85044823838931], ""type"": ""Point""}"
1260;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85213301361198%2C4.342217007114494;50.85213301361198, 4.342217007114494;"{""coordinates"": [4.342217007114494, 50.85213301361198], ""type"": ""Point""}"
1265;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83767648075531%2C4.352261994523865;50.83767648075531, 4.352261994523865;"{""coordinates"": [4.352261994523865, 50.83767648075531], ""type"": ""Point""}"
1269;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84743899224785%2C4.357212247362658;50.84743899224785, 4.357212247362658;"{""coordinates"": [4.357212247362658, 50.84743899224785], ""type"": ""Point""}"
1270;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.849831005708594%2C4.345540996757904;50.849831005708594, 4.345540996757904;"{""coordinates"": [4.345540996757904, 50.849831005708594], ""type"": ""Point""}"
1272;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.851021229368634%2C4.342687763338233;50.851021229368634, 4.342687763338233;"{""coordinates"": [4.342687763338233, 50.851021229368634], ""type"": ""Point""}"
1273;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84579695449245%2C4.34185539306348;50.84579695449245, 4.34185539306348;"{""coordinates"": [4.34185539306348, 50.84579695449245], ""type"": ""Point""}"
1284;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85084483492138%2C4.345346333565398;50.85084483492138, 4.345346333565398;"{""coordinates"": [4.345346333565398, 50.85084483492138], ""type"": ""Point""}"
1286;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.852691581063084%2C4.347814991830027;50.852691581063084, 4.347814991830027;"{""coordinates"": [4.347814991830027, 50.852691581063084], ""type"": ""Point""}"
1289;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85326960883603%2C4.351330785172249;50.85326960883603, 4.351330785172249;"{""coordinates"": [4.351330785172249, 50.85326960883603], ""type"": ""Point""}"
1301;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8556400818121%2C4.3508547411283445;50.8556400818121, 4.3508547411283445;"{""coordinates"": [4.350854741128344, 50.8556400818121], ""type"": ""Point""}"
1309;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85224255299023%2C4.345087827342965;50.85224255299023, 4.345087827342965;"{""coordinates"": [4.345087827342965, 50.85224255299023], ""type"": ""Point""}"
1310;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.852652064799365%2C4.353466320085047;50.852652064799365, 4.353466320085047;"{""coordinates"": [4.353466320085047, 50.852652064799365], ""type"": ""Point""}"
1316;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.851061484004916%2C4.351815797850503;50.851061484004916, 4.351815797850503;"{""coordinates"": [4.351815797850503, 50.851061484004916], ""type"": ""Point""}"
1319;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85106135675459%2C4.349773005582415;50.85106135675459, 4.349773005582415;"{""coordinates"": [4.349773005582415, 50.85106135675459], ""type"": ""Point""}"
1323;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84993281166523%2C4.355159417077652;50.84993281166523, 4.355159417077652;"{""coordinates"": [4.355159417077652, 50.84993281166523], ""type"": ""Point""}"
1328;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84595056290897%2C4.354808109592618;50.84595056290897, 4.354808109592618;"{""coordinates"": [4.354808109592618, 50.84595056290897], ""type"": ""Point""}"
1329;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.845960542951026%2C4.354918899608119;50.845960542951026, 4.354918899608119;"{""coordinates"": [4.354918899608119, 50.845960542951026], ""type"": ""Point""}"
1334;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84483443347354%2C4.355400290152829;50.84483443347354, 4.355400290152829;"{""coordinates"": [4.355400290152829, 50.84483443347354], ""type"": ""Point""}"
1346;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84693181451416%2C4.348265581863888;50.84693181451416, 4.348265581863888;"{""coordinates"": [4.348265581863888, 50.84693181451416], ""type"": ""Point""}"
1355;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85017484367094%2C4.3520620052839885;50.85017484367094, 4.3520620052839885;"{""coordinates"": [4.352062005283988, 50.85017484367094], ""type"": ""Point""}"
1356;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84599576558987%2C4.349865707451774;50.84599576558987, 4.349865707451774;"{""coordinates"": [4.349865707451774, 50.84599576558987], ""type"": ""Point""}"
1360;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8510724281544%2C4.3488723289116935;50.8510724281544, 4.3488723289116935;"{""coordinates"": [4.348872328911694, 50.8510724281544], ""type"": ""Point""}"
1368;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.80564240595461%2C4.383483006959584;50.80564240595461, 4.383483006959584;"{""coordinates"": [4.383483006959584, 50.80564240595461], ""type"": ""Point""}"
1369;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.803278290655264%2C4.379655711947972;50.803278290655264, 4.379655711947972;"{""coordinates"": [4.379655711947972, 50.803278290655264], ""type"": ""Point""}"
1373;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89868139253239%2C4.346850972632941;50.89868139253239, 4.346850972632941;"{""coordinates"": [4.346850972632941, 50.89868139253239], ""type"": ""Point""}"
1374;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.896179474092364%2C4.349746295706679;50.896179474092364, 4.349746295706679;"{""coordinates"": [4.349746295706679, 50.896179474092364], ""type"": ""Point""}"
1378;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89744572460845%2C4.337628754521536;50.89744572460845, 4.337628754521536;"{""coordinates"": [4.337628754521536, 50.89744572460845], ""type"": ""Point""}"
1379;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89750029894928%2C4.333970529718079;50.89750029894928, 4.333970529718079;"{""coordinates"": [4.333970529718079, 50.89750029894928], ""type"": ""Point""}"
1390;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89035202697932%2C4.3343097943372655;50.89035202697932, 4.3343097943372655;"{""coordinates"": [4.334309794337265, 50.89035202697932], ""type"": ""Point""}"
1391;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89019552569139%2C4.336392786559517;50.89019552569139, 4.336392786559517;"{""coordinates"": [4.336392786559517, 50.89019552569139], ""type"": ""Point""}"
1392;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8903010881122%2C4.33724005152674;50.8903010881122, 4.33724005152674;"{""coordinates"": [4.33724005152674, 50.8903010881122], ""type"": ""Point""}"
1397;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89247097448273%2C4.343472395213689;50.89247097448273, 4.343472395213689;"{""coordinates"": [4.343472395213689, 50.89247097448273], ""type"": ""Point""}"
1399;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.893543293357446%2C4.351072388719235;50.893543293357446, 4.351072388719235;"{""coordinates"": [4.351072388719235, 50.893543293357446], ""type"": ""Point""}"
1401;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.88688983258954%2C4.352962909357912;50.88688983258954, 4.352962909357912;"{""coordinates"": [4.352962909357912, 50.88688983258954], ""type"": ""Point""}"
1406;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.886053407049054%2C4.342194166231138;50.886053407049054, 4.342194166231138;"{""coordinates"": [4.342194166231138, 50.886053407049054], ""type"": ""Point""}"
1409;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89246754303754%2C4.329605095951217;50.89246754303754, 4.329605095951217;"{""coordinates"": [4.329605095951217, 50.89246754303754], ""type"": ""Point""}"
1414;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8822405255563%2C4.343114235756101;50.8822405255563, 4.343114235756101;"{""coordinates"": [4.343114235756101, 50.8822405255563], ""type"": ""Point""}"
1416;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.88116088595739%2C4.342058422049215;50.88116088595739, 4.342058422049215;"{""coordinates"": [4.342058422049215, 50.88116088595739], ""type"": ""Point""}"
1419;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.87790393807484%2C4.348524355911794;50.87790393807484, 4.348524355911794;"{""coordinates"": [4.348524355911794, 50.87790393807484], ""type"": ""Point""}"
